# Solar Eclipse Obscuration file for 2017-08-21 19:05:00
grid,lat,lon,obsc
CN89,49.5,-123.0,0.0
CO80,50.5,-123.0,0.0
CO81,51.5,-123.0,0.0
CO82,52.5,-123.0,0.0
CO83,53.5,-123.0,0.0
CO84,54.5,-123.0,0.0
CO85,55.5,-123.0,0.0
CO86,56.5,-123.0,0.0
CO87,57.5,-123.0,0.0
CO88,58.5,-123.0,0.0
CO89,59.5,-123.0,0.0
CP80,60.5,-123.0,0.0
CP81,61.5,-123.0,0.0
CP82,62.5,-123.0,0.0
CP83,63.5,-123.0,0.0
CP84,64.5,-123.0,0.0
CP85,65.5,-123.0,0.0
CP86,66.5,-123.0,0.0
CP87,67.5,-123.0,0.0
CP88,68.5,-123.0,0.0
CP89,69.5,-123.0,0.0
CQ80,70.5,-123.0,0.0
CQ81,71.5,-123.0,0.0
CQ82,72.5,-123.0,0.0
CQ83,73.5,-123.0,0.0
CQ84,74.5,-123.0,0.0
CQ85,75.5,-123.0,0.0
CQ86,76.5,-123.0,0.0
CQ87,77.5,-123.0,0.0
CQ88,78.5,-123.0,0.0
CQ89,79.5,-123.0,0.0
CR80,80.5,-123.0,0.0
CR81,81.5,-123.0,0.0
CR82,82.5,-123.0,0.0
CR83,83.5,-123.0,0.0
CR84,84.5,-123.0,0.0
CR85,85.5,-123.0,0.0
CR86,86.5,-123.0,0.0
CR87,87.5,-123.0,0.0
CR88,88.5,-123.0,0.0
CR89,89.5,-123.0,0.0
CA90,-89.5,-121.0,0.0
CA91,-88.5,-121.0,0.0
CA92,-87.5,-121.0,0.0
CA93,-86.5,-121.0,0.0
CA94,-85.5,-121.0,0.0
CA95,-84.5,-121.0,0.0
CA96,-83.5,-121.0,0.0
CA97,-82.5,-121.0,0.0
CA98,-81.5,-121.0,0.0
CA99,-80.5,-121.0,0.0
CB90,-79.5,-121.0,0.0
CB91,-78.5,-121.0,0.0
CB92,-77.5,-121.0,0.0
CB93,-76.5,-121.0,0.0
CB94,-75.5,-121.0,0.0
CB95,-74.5,-121.0,0.0
CB96,-73.5,-121.0,0.0
CB97,-72.5,-121.0,0.0
CB98,-71.5,-121.0,0.0
CB99,-70.5,-121.0,0.0
CC90,-69.5,-121.0,0.0
CC91,-68.5,-121.0,0.0
CC92,-67.5,-121.0,0.0
CC93,-66.5,-121.0,0.0
CC94,-65.5,-121.0,0.0
CC95,-64.5,-121.0,0.0
CC96,-63.5,-121.0,0.0
CC97,-62.5,-121.0,0.0
CC98,-61.5,-121.0,0.0
CC99,-60.5,-121.0,0.0
CD90,-59.5,-121.0,0.0
CD91,-58.5,-121.0,0.0
CD92,-57.5,-121.0,0.0
CD93,-56.5,-121.0,0.0
CD94,-55.5,-121.0,0.0
CD95,-54.5,-121.0,0.0
CD96,-53.5,-121.0,0.0
CD97,-52.5,-121.0,0.0
CD98,-51.5,-121.0,0.0
CD99,-50.5,-121.0,0.0
CE90,-49.5,-121.0,0.0
CE91,-48.5,-121.0,0.0
CE92,-47.5,-121.0,0.0
CE93,-46.5,-121.0,0.0
CE94,-45.5,-121.0,0.0
CE95,-44.5,-121.0,0.0
CE96,-43.5,-121.0,0.0
CE97,-42.5,-121.0,0.0
CE98,-41.5,-121.0,0.0
CE99,-40.5,-121.0,0.0
CF90,-39.5,-121.0,0.0
CF91,-38.5,-121.0,0.0
CF92,-37.5,-121.0,0.0
CF93,-36.5,-121.0,0.0
CF94,-35.5,-121.0,0.0
CF95,-34.5,-121.0,0.0
CF96,-33.5,-121.0,0.0
CF97,-32.5,-121.0,0.0
CF98,-31.5,-121.0,0.0
CF99,-30.5,-121.0,0.0
CG90,-29.5,-121.0,0.0
CG91,-28.5,-121.0,0.0
CG92,-27.5,-121.0,0.0
CG93,-26.5,-121.0,0.0
CG94,-25.5,-121.0,0.0
CG95,-24.5,-121.0,0.0
CG96,-23.5,-121.0,0.0
CG97,-22.5,-121.0,0.0
CG98,-21.5,-121.0,0.0
CG99,-20.5,-121.0,0.0
CH90,-19.5,-121.0,0.0
CH91,-18.5,-121.0,0.0
CH92,-17.5,-121.0,0.0
CH93,-16.5,-121.0,0.0
CH94,-15.5,-121.0,0.0
CH95,-14.5,-121.0,0.0
CH96,-13.5,-121.0,0.0
CH97,-12.5,-121.0,0.0
CH98,-11.5,-121.0,0.0
CH99,-10.5,-121.0,0.0
CI90,-9.5,-121.0,0.0
CI91,-8.5,-121.0,0.0
CI92,-7.5,-121.0,0.0
CI93,-6.5,-121.0,0.0
CI94,-5.5,-121.0,0.0
CI95,-4.5,-121.0,0.0
CI96,-3.5,-121.0,0.0
CI97,-2.5,-121.0,0.0
CI98,-1.5,-121.0,0.0
CI99,-0.5,-121.0,0.0
CJ90,0.5,-121.0,0.0
CJ91,1.5,-121.0,0.0
CJ92,2.5,-121.0,0.0
CJ93,3.5,-121.0,0.0
CJ94,4.5,-121.0,0.0
CJ95,5.5,-121.0,0.0
CJ96,6.5,-121.0,0.0
CJ97,7.5,-121.0,0.0
CJ98,8.5,-121.0,0.0
CJ99,9.5,-121.0,0.0
CK90,10.5,-121.0,0.0
CK91,11.5,-121.0,0.0
CK92,12.5,-121.0,0.0
CK93,13.5,-121.0,0.0
CK94,14.5,-121.0,0.0
CK95,15.5,-121.0,0.0
CK96,16.5,-121.0,0.0
CK97,17.5,-121.0,0.0
CK98,18.5,-121.0,0.0
CK99,19.5,-121.0,0.0
CL90,20.5,-121.0,0.0
CL91,21.5,-121.0,0.0
CL92,22.5,-121.0,0.0
CL93,23.5,-121.0,0.0
CL94,24.5,-121.0,0.0
CL95,25.5,-121.0,0.0
CL96,26.5,-121.0,0.0
CL97,27.5,-121.0,0.0
CL98,28.5,-121.0,0.0
CL99,29.5,-121.0,0.0
CM90,30.5,-121.0,0.0
CM91,31.5,-121.0,0.0
CM92,32.5,-121.0,0.0
CM93,33.5,-121.0,0.0
CM94,34.5,-121.0,0.0
CM95,35.5,-121.0,0.0
CM96,36.5,-121.0,0.0
CM97,37.5,-121.0,0.0
CM98,38.5,-121.0,0.0
CM99,39.5,-121.0,0.0
CN90,40.5,-121.0,0.0
CN91,41.5,-121.0,0.0
CN92,42.5,-121.0,0.0
CN93,43.5,-121.0,0.0
CN94,44.5,-121.0,0.0
CN95,45.5,-121.0,0.0
CN96,46.5,-121.0,0.0
CN97,47.5,-121.0,0.0
CN98,48.5,-121.0,0.0
CN99,49.5,-121.0,0.0
CO90,50.5,-121.0,0.0
CO91,51.5,-121.0,0.0
CO92,52.5,-121.0,0.0
CO93,53.5,-121.0,0.0
CO94,54.5,-121.0,0.0
CO95,55.5,-121.0,0.0
CO96,56.5,-121.0,0.0
CO97,57.5,-121.0,0.0
CO98,58.5,-121.0,0.0
CO99,59.5,-121.0,0.0
CP90,60.5,-121.0,0.0
CP91,61.5,-121.0,0.0
CP92,62.5,-121.0,0.0
CP93,63.5,-121.0,0.0
CP94,64.5,-121.0,0.0
CP95,65.5,-121.0,0.0
CP96,66.5,-121.0,0.0
CP97,67.5,-121.0,0.0
CP98,68.5,-121.0,0.0
CP99,69.5,-121.0,0.0
CQ90,70.5,-121.0,0.0
CQ91,71.5,-121.0,0.0
CQ92,72.5,-121.0,0.0
CQ93,73.5,-121.0,0.0
CQ94,74.5,-121.0,0.0
CQ95,75.5,-121.0,0.0
CQ96,76.5,-121.0,0.0
CQ97,77.5,-121.0,0.0
CQ98,78.5,-121.0,0.0
CQ99,79.5,-121.0,0.0
CR90,80.5,-121.0,0.0
CR91,81.5,-121.0,0.0
CR92,82.5,-121.0,0.0
CR93,83.5,-121.0,0.0
CR94,84.5,-121.0,0.0
CR95,85.5,-121.0,0.0
CR96,86.5,-121.0,0.0
CR97,87.5,-121.0,0.0
CR98,88.5,-121.0,0.0
CR99,89.5,-121.0,0.0
DA00,-89.5,-119.0,0.0
DA01,-88.5,-119.0,0.0
DA02,-87.5,-119.0,0.0
DA03,-86.5,-119.0,0.0
DA04,-85.5,-119.0,0.0
DA05,-84.5,-119.0,0.0
DA06,-83.5,-119.0,0.0
DA07,-82.5,-119.0,0.0
DA08,-81.5,-119.0,0.0
DA09,-80.5,-119.0,0.0
DB00,-79.5,-119.0,0.0
DB01,-78.5,-119.0,0.0
DB02,-77.5,-119.0,0.0
DB03,-76.5,-119.0,0.0
DB04,-75.5,-119.0,0.0
DB05,-74.5,-119.0,0.0
DB06,-73.5,-119.0,0.0
DB07,-72.5,-119.0,0.0
DB08,-71.5,-119.0,0.0
DB09,-70.5,-119.0,0.0
DC00,-69.5,-119.0,0.0
DC01,-68.5,-119.0,0.0
DC02,-67.5,-119.0,0.0
DC03,-66.5,-119.0,0.0
DC04,-65.5,-119.0,0.0
DC05,-64.5,-119.0,0.0
DC06,-63.5,-119.0,0.0
DC07,-62.5,-119.0,0.0
DC08,-61.5,-119.0,0.0
DC09,-60.5,-119.0,0.0
DD00,-59.5,-119.0,0.0
DD01,-58.5,-119.0,0.0
DD02,-57.5,-119.0,0.0
DD03,-56.5,-119.0,0.0
DD04,-55.5,-119.0,0.0
DD05,-54.5,-119.0,0.0
DD06,-53.5,-119.0,0.0
DD07,-52.5,-119.0,0.0
DD08,-51.5,-119.0,0.0
DD09,-50.5,-119.0,0.0
DE00,-49.5,-119.0,0.0
DE01,-48.5,-119.0,0.0
DE02,-47.5,-119.0,0.0
DE03,-46.5,-119.0,0.0
DE04,-45.5,-119.0,0.0
DE05,-44.5,-119.0,0.0
DE06,-43.5,-119.0,0.0
DE07,-42.5,-119.0,0.0
DE08,-41.5,-119.0,0.0
DE09,-40.5,-119.0,0.0
DF00,-39.5,-119.0,0.0
DF01,-38.5,-119.0,0.0
DF02,-37.5,-119.0,0.0
DF03,-36.5,-119.0,0.0
DF04,-35.5,-119.0,0.0
DF05,-34.5,-119.0,0.0
DF06,-33.5,-119.0,0.0
DF07,-32.5,-119.0,0.0
DF08,-31.5,-119.0,0.0
DF09,-30.5,-119.0,0.0
DG00,-29.5,-119.0,0.0
DG01,-28.5,-119.0,0.0
DG02,-27.5,-119.0,0.0
DG03,-26.5,-119.0,0.0
DG04,-25.5,-119.0,0.0
DG05,-24.5,-119.0,0.0
DG06,-23.5,-119.0,0.0
DG07,-22.5,-119.0,0.0
DG08,-21.5,-119.0,0.0
DG09,-20.5,-119.0,0.0
DH00,-19.5,-119.0,0.0
DH01,-18.5,-119.0,0.0
DH02,-17.5,-119.0,0.0
DH03,-16.5,-119.0,0.0
DH04,-15.5,-119.0,0.0
DH05,-14.5,-119.0,0.0
DH06,-13.5,-119.0,0.0
DH07,-12.5,-119.0,0.0
DH08,-11.5,-119.0,0.0
DH09,-10.5,-119.0,0.0
DI00,-9.5,-119.0,0.0
DI01,-8.5,-119.0,0.0
DI02,-7.5,-119.0,0.0
DI03,-6.5,-119.0,0.0
DI04,-5.5,-119.0,0.0
DI05,-4.5,-119.0,0.0
DI06,-3.5,-119.0,0.0
DI07,-2.5,-119.0,0.0
DI08,-1.5,-119.0,0.0
DI09,-0.5,-119.0,0.0
DJ00,0.5,-119.0,0.0
DJ01,1.5,-119.0,0.0
DJ02,2.5,-119.0,0.0
DJ03,3.5,-119.0,0.0
DJ04,4.5,-119.0,0.0
DJ05,5.5,-119.0,0.0
DJ06,6.5,-119.0,0.0
DJ07,7.5,-119.0,0.0
DJ08,8.5,-119.0,0.0
DJ09,9.5,-119.0,0.0
DK00,10.5,-119.0,0.0
DK01,11.5,-119.0,0.0
DK02,12.5,-119.0,0.0
DK03,13.5,-119.0,0.0
DK04,14.5,-119.0,0.0
DK05,15.5,-119.0,0.0
DK06,16.5,-119.0,0.0
DK07,17.5,-119.0,0.0
DK08,18.5,-119.0,0.0
DK09,19.5,-119.0,0.0
DL00,20.5,-119.0,0.0
DL01,21.5,-119.0,0.0
DL02,22.5,-119.0,0.0
DL03,23.5,-119.0,0.0
DL04,24.5,-119.0,0.0
DL05,25.5,-119.0,0.0
DL06,26.5,-119.0,0.0
DL07,27.5,-119.0,0.0
DL08,28.5,-119.0,0.0
DL09,29.5,-119.0,0.0
DM00,30.5,-119.0,0.0
DM01,31.5,-119.0,0.0
DM02,32.5,-119.0,0.0
DM03,33.5,-119.0,0.0
DM04,34.5,-119.0,0.0
DM05,35.5,-119.0,0.0
DM06,36.5,-119.0,0.0
DM07,37.5,-119.0,0.0
DM08,38.5,-119.0,0.0
DM09,39.5,-119.0,0.0
DN00,40.5,-119.0,0.0
DN01,41.5,-119.0,0.0
DN02,42.5,-119.0,0.0
DN03,43.5,-119.0,0.0
DN04,44.5,-119.0,0.0
DN05,45.5,-119.0,0.0
DN06,46.5,-119.0,0.0
DN07,47.5,-119.0,0.0
DN08,48.5,-119.0,0.0
DN09,49.5,-119.0,0.0
DO00,50.5,-119.0,0.0
DO01,51.5,-119.0,0.0
DO02,52.5,-119.0,0.0
DO03,53.5,-119.0,0.0
DO04,54.5,-119.0,0.0
DO05,55.5,-119.0,0.0
DO06,56.5,-119.0,0.0
DO07,57.5,-119.0,0.0
DO08,58.5,-119.0,0.0
DO09,59.5,-119.0,0.0
DP00,60.5,-119.0,0.0
DP01,61.5,-119.0,0.0
DP02,62.5,-119.0,0.0
DP03,63.5,-119.0,0.0
DP04,64.5,-119.0,0.0
DP05,65.5,-119.0,0.0
DP06,66.5,-119.0,0.0
DP07,67.5,-119.0,0.0
DP08,68.5,-119.0,0.0
DP09,69.5,-119.0,0.0
DQ00,70.5,-119.0,0.0
DQ01,71.5,-119.0,0.0
DQ02,72.5,-119.0,0.0
DQ03,73.5,-119.0,0.0
DQ04,74.5,-119.0,0.0
DQ05,75.5,-119.0,0.0
DQ06,76.5,-119.0,0.0
DQ07,77.5,-119.0,0.0
DQ08,78.5,-119.0,0.0
DQ09,79.5,-119.0,0.0
DR00,80.5,-119.0,0.0
DR01,81.5,-119.0,0.0
DR02,82.5,-119.0,0.0
DR03,83.5,-119.0,0.0
DR04,84.5,-119.0,0.0
DR05,85.5,-119.0,0.0
DR06,86.5,-119.0,0.0
DR07,87.5,-119.0,0.0
DR08,88.5,-119.0,0.0
DR09,89.5,-119.0,0.0
DA10,-89.5,-117.0,0.0
DA11,-88.5,-117.0,0.0
DA12,-87.5,-117.0,0.0
DA13,-86.5,-117.0,0.0
DA14,-85.5,-117.0,0.0
DA15,-84.5,-117.0,0.0
DA16,-83.5,-117.0,0.0
DA17,-82.5,-117.0,0.0
DA18,-81.5,-117.0,0.0
DA19,-80.5,-117.0,0.0
DB10,-79.5,-117.0,0.0
DB11,-78.5,-117.0,0.0
DB12,-77.5,-117.0,0.0
DB13,-76.5,-117.0,0.0
DB14,-75.5,-117.0,0.0
DB15,-74.5,-117.0,0.0
DB16,-73.5,-117.0,0.0
DB17,-72.5,-117.0,0.0
DB18,-71.5,-117.0,0.0
DB19,-70.5,-117.0,0.0
DC10,-69.5,-117.0,0.0
DC11,-68.5,-117.0,0.0
DC12,-67.5,-117.0,0.0
DC13,-66.5,-117.0,0.0
DC14,-65.5,-117.0,0.0
DC15,-64.5,-117.0,0.0
DC16,-63.5,-117.0,0.0
DC17,-62.5,-117.0,0.0
DC18,-61.5,-117.0,0.0
DC19,-60.5,-117.0,0.0
DD10,-59.5,-117.0,0.0
DD11,-58.5,-117.0,0.0
DD12,-57.5,-117.0,0.0
DD13,-56.5,-117.0,0.0
DD14,-55.5,-117.0,0.0
DD15,-54.5,-117.0,0.0
DD16,-53.5,-117.0,0.0
DD17,-52.5,-117.0,0.0
DD18,-51.5,-117.0,0.0
DD19,-50.5,-117.0,0.0
DE10,-49.5,-117.0,0.0
DE11,-48.5,-117.0,0.0
DE12,-47.5,-117.0,0.0
DE13,-46.5,-117.0,0.0
DE14,-45.5,-117.0,0.0
DE15,-44.5,-117.0,0.0
DE16,-43.5,-117.0,0.0
DE17,-42.5,-117.0,0.0
DE18,-41.5,-117.0,0.0
DE19,-40.5,-117.0,0.0
DF10,-39.5,-117.0,0.0
DF11,-38.5,-117.0,0.0
DF12,-37.5,-117.0,0.0
DF13,-36.5,-117.0,0.0
DF14,-35.5,-117.0,0.0
DF15,-34.5,-117.0,0.0
DF16,-33.5,-117.0,0.0
DF17,-32.5,-117.0,0.0
DF18,-31.5,-117.0,0.0
DF19,-30.5,-117.0,0.0
DG10,-29.5,-117.0,0.0
DG11,-28.5,-117.0,0.0
DG12,-27.5,-117.0,0.0
DG13,-26.5,-117.0,0.0
DG14,-25.5,-117.0,0.0
DG15,-24.5,-117.0,0.0
DG16,-23.5,-117.0,0.0
DG17,-22.5,-117.0,0.0
DG18,-21.5,-117.0,0.0
DG19,-20.5,-117.0,0.0
DH10,-19.5,-117.0,0.0
DH11,-18.5,-117.0,0.0
DH12,-17.5,-117.0,0.0
DH13,-16.5,-117.0,0.0
DH14,-15.5,-117.0,0.0
DH15,-14.5,-117.0,0.0
DH16,-13.5,-117.0,0.0
DH17,-12.5,-117.0,0.0
DH18,-11.5,-117.0,0.0
DH19,-10.5,-117.0,0.0
DI10,-9.5,-117.0,0.0
DI11,-8.5,-117.0,0.0
DI12,-7.5,-117.0,0.0
DI13,-6.5,-117.0,0.0
DI14,-5.5,-117.0,0.0
DI15,-4.5,-117.0,0.0
DI16,-3.5,-117.0,0.0
DI17,-2.5,-117.0,0.0
DI18,-1.5,-117.0,0.0
DI19,-0.5,-117.0,0.0
DJ10,0.5,-117.0,0.0
DJ11,1.5,-117.0,0.0
DJ12,2.5,-117.0,0.0
DJ13,3.5,-117.0,0.0
DJ14,4.5,-117.0,0.0
DJ15,5.5,-117.0,0.0
DJ16,6.5,-117.0,0.0
DJ17,7.5,-117.0,0.0
DJ18,8.5,-117.0,0.0
DJ19,9.5,-117.0,0.0
DK10,10.5,-117.0,0.0
DK11,11.5,-117.0,0.0
DK12,12.5,-117.0,0.0
DK13,13.5,-117.0,0.0
DK14,14.5,-117.0,0.0
DK15,15.5,-117.0,0.0
DK16,16.5,-117.0,0.0
DK17,17.5,-117.0,0.0
DK18,18.5,-117.0,0.0
DK19,19.5,-117.0,0.0
DL10,20.5,-117.0,0.0
DL11,21.5,-117.0,0.0
DL12,22.5,-117.0,0.0
DL13,23.5,-117.0,0.0
DL14,24.5,-117.0,0.0
DL15,25.5,-117.0,0.0
DL16,26.5,-117.0,0.0
DL17,27.5,-117.0,0.0
DL18,28.5,-117.0,0.0
DL19,29.5,-117.0,0.0
DM10,30.5,-117.0,0.0
DM11,31.5,-117.0,0.0
DM12,32.5,-117.0,0.0
DM13,33.5,-117.0,0.0
DM14,34.5,-117.0,0.0
DM15,35.5,-117.0,0.0
DM16,36.5,-117.0,0.0
DM17,37.5,-117.0,0.0
DM18,38.5,-117.0,0.0
DM19,39.5,-117.0,0.0
DN10,40.5,-117.0,0.0
DN11,41.5,-117.0,0.0
DN12,42.5,-117.0,0.0
DN13,43.5,-117.0,0.0
DN14,44.5,-117.0,0.0
DN15,45.5,-117.0,0.0
DN16,46.5,-117.0,0.0
DN17,47.5,-117.0,0.0
DN18,48.5,-117.0,0.0
DN19,49.5,-117.0,0.0
DO10,50.5,-117.0,0.0
DO11,51.5,-117.0,0.0
DO12,52.5,-117.0,0.0
DO13,53.5,-117.0,0.0
DO14,54.5,-117.0,0.0
DO15,55.5,-117.0,0.0
DO16,56.5,-117.0,0.0
DO17,57.5,-117.0,0.0
DO18,58.5,-117.0,0.0
DO19,59.5,-117.0,0.0
DP10,60.5,-117.0,0.0
DP11,61.5,-117.0,0.0
DP12,62.5,-117.0,0.0
DP13,63.5,-117.0,0.0
DP14,64.5,-117.0,0.0
DP15,65.5,-117.0,0.0
DP16,66.5,-117.0,0.0
DP17,67.5,-117.0,0.0
DP18,68.5,-117.0,0.0
DP19,69.5,-117.0,0.0
DQ10,70.5,-117.0,0.0
DQ11,71.5,-117.0,0.0
DQ12,72.5,-117.0,0.0
DQ13,73.5,-117.0,0.0
DQ14,74.5,-117.0,0.0
DQ15,75.5,-117.0,0.0
DQ16,76.5,-117.0,0.0
DQ17,77.5,-117.0,0.0
DQ18,78.5,-117.0,0.0
DQ19,79.5,-117.0,0.0
DR10,80.5,-117.0,0.0
DR11,81.5,-117.0,0.0
DR12,82.5,-117.0,0.0
DR13,83.5,-117.0,0.0
DR14,84.5,-117.0,0.0
DR15,85.5,-117.0,0.0
DR16,86.5,-117.0,0.0
DR17,87.5,-117.0,0.0
DR18,88.5,-117.0,0.0
DR19,89.5,-117.0,0.0
DA20,-89.5,-115.0,0.0
DA21,-88.5,-115.0,0.0
DA22,-87.5,-115.0,0.0
DA23,-86.5,-115.0,0.0
DA24,-85.5,-115.0,0.0
DA25,-84.5,-115.0,0.0
DA26,-83.5,-115.0,0.0
DA27,-82.5,-115.0,0.0
DA28,-81.5,-115.0,0.0
DA29,-80.5,-115.0,0.0
DB20,-79.5,-115.0,0.0
DB21,-78.5,-115.0,0.0
DB22,-77.5,-115.0,0.0
DB23,-76.5,-115.0,0.0
DB24,-75.5,-115.0,0.0
DB25,-74.5,-115.0,0.0
DB26,-73.5,-115.0,0.0
DB27,-72.5,-115.0,0.0
DB28,-71.5,-115.0,0.0
DB29,-70.5,-115.0,0.0
DC20,-69.5,-115.0,0.0
DC21,-68.5,-115.0,0.0
DC22,-67.5,-115.0,0.0
DC23,-66.5,-115.0,0.0
DC24,-65.5,-115.0,0.0
DC25,-64.5,-115.0,0.0
DC26,-63.5,-115.0,0.0
DC27,-62.5,-115.0,0.0
DC28,-61.5,-115.0,0.0
DC29,-60.5,-115.0,0.0
DD20,-59.5,-115.0,0.0
DD21,-58.5,-115.0,0.0
DD22,-57.5,-115.0,0.0
DD23,-56.5,-115.0,0.0
DD24,-55.5,-115.0,0.0
DD25,-54.5,-115.0,0.0
DD26,-53.5,-115.0,0.0
DD27,-52.5,-115.0,0.0
DD28,-51.5,-115.0,0.0
DD29,-50.5,-115.0,0.0
DE20,-49.5,-115.0,0.0
DE21,-48.5,-115.0,0.0
DE22,-47.5,-115.0,0.0
DE23,-46.5,-115.0,0.0
DE24,-45.5,-115.0,0.0
DE25,-44.5,-115.0,0.0
DE26,-43.5,-115.0,0.0
DE27,-42.5,-115.0,0.0
DE28,-41.5,-115.0,0.0
DE29,-40.5,-115.0,0.0
DF20,-39.5,-115.0,0.0
DF21,-38.5,-115.0,0.0
DF22,-37.5,-115.0,0.0
DF23,-36.5,-115.0,0.0
DF24,-35.5,-115.0,0.0
DF25,-34.5,-115.0,0.0
DF26,-33.5,-115.0,0.0
DF27,-32.5,-115.0,0.0
DF28,-31.5,-115.0,0.0
DF29,-30.5,-115.0,0.0
DG20,-29.5,-115.0,0.0
DG21,-28.5,-115.0,0.0
DG22,-27.5,-115.0,0.0
DG23,-26.5,-115.0,0.0
DG24,-25.5,-115.0,0.0
DG25,-24.5,-115.0,0.0
DG26,-23.5,-115.0,0.0
DG27,-22.5,-115.0,0.0
DG28,-21.5,-115.0,0.0
DG29,-20.5,-115.0,0.0
DH20,-19.5,-115.0,0.0
DH21,-18.5,-115.0,0.0
DH22,-17.5,-115.0,0.0
DH23,-16.5,-115.0,0.0
DH24,-15.5,-115.0,0.0
DH25,-14.5,-115.0,0.0
DH26,-13.5,-115.0,0.0
DH27,-12.5,-115.0,0.0
DH28,-11.5,-115.0,0.0
DH29,-10.5,-115.0,0.0
DI20,-9.5,-115.0,0.0
DI21,-8.5,-115.0,0.0
DI22,-7.5,-115.0,0.0
DI23,-6.5,-115.0,0.0
DI24,-5.5,-115.0,0.0
DI25,-4.5,-115.0,0.0
DI26,-3.5,-115.0,0.0
DI27,-2.5,-115.0,0.0
DI28,-1.5,-115.0,0.0
DI29,-0.5,-115.0,0.0
DJ20,0.5,-115.0,0.0
DJ21,1.5,-115.0,0.0
DJ22,2.5,-115.0,0.0
DJ23,3.5,-115.0,0.0
DJ24,4.5,-115.0,0.0
DJ25,5.5,-115.0,0.0
DJ26,6.5,-115.0,0.0
DJ27,7.5,-115.0,0.0
DJ28,8.5,-115.0,0.0
DJ29,9.5,-115.0,0.0
DK20,10.5,-115.0,0.0
DK21,11.5,-115.0,0.0
DK22,12.5,-115.0,0.0
DK23,13.5,-115.0,0.0
DK24,14.5,-115.0,0.0
DK25,15.5,-115.0,0.0
DK26,16.5,-115.0,0.0
DK27,17.5,-115.0,0.0
DK28,18.5,-115.0,0.0
DK29,19.5,-115.0,0.0
DL20,20.5,-115.0,0.0
DL21,21.5,-115.0,0.0
DL22,22.5,-115.0,0.0
DL23,23.5,-115.0,0.0
DL24,24.5,-115.0,0.0
DL25,25.5,-115.0,0.0
DL26,26.5,-115.0,0.0
DL27,27.5,-115.0,0.0
DL28,28.5,-115.0,0.0
DL29,29.5,-115.0,0.0
DM20,30.5,-115.0,0.0
DM21,31.5,-115.0,0.0
DM22,32.5,-115.0,0.0
DM23,33.5,-115.0,0.0
DM24,34.5,-115.0,0.0
DM25,35.5,-115.0,0.0
DM26,36.5,-115.0,0.0
DM27,37.5,-115.0,0.0
DM28,38.5,-115.0,0.0
DM29,39.5,-115.0,0.0
DN20,40.5,-115.0,0.0
DN21,41.5,-115.0,0.0
DN22,42.5,-115.0,0.0
DN23,43.5,-115.0,0.0
DN24,44.5,-115.0,0.0
DN25,45.5,-115.0,0.0
DN26,46.5,-115.0,0.0
DN27,47.5,-115.0,0.0
DN28,48.5,-115.0,0.0
DN29,49.5,-115.0,0.0
DO20,50.5,-115.0,0.0
DO21,51.5,-115.0,0.0
DO22,52.5,-115.0,0.0
DO23,53.5,-115.0,0.0
DO24,54.5,-115.0,0.0
DO25,55.5,-115.0,0.0
DO26,56.5,-115.0,0.0
DO27,57.5,-115.0,0.0
DO28,58.5,-115.0,0.0
DO29,59.5,-115.0,0.0
DP20,60.5,-115.0,0.0
DP21,61.5,-115.0,0.0
DP22,62.5,-115.0,0.0
DP23,63.5,-115.0,0.0
DP24,64.5,-115.0,0.0
DP25,65.5,-115.0,0.0
DP26,66.5,-115.0,0.0
DP27,67.5,-115.0,0.0
DP28,68.5,-115.0,0.0
DP29,69.5,-115.0,0.0
DQ20,70.5,-115.0,0.0
DQ21,71.5,-115.0,0.0
DQ22,72.5,-115.0,0.0
DQ23,73.5,-115.0,0.0
DQ24,74.5,-115.0,0.0
DQ25,75.5,-115.0,0.0
DQ26,76.5,-115.0,0.0
DQ27,77.5,-115.0,0.0
DQ28,78.5,-115.0,0.0
DQ29,79.5,-115.0,0.0
DR20,80.5,-115.0,0.0
DR21,81.5,-115.0,0.0
DR22,82.5,-115.0,0.0
DR23,83.5,-115.0,0.0
DR24,84.5,-115.0,0.0
DR25,85.5,-115.0,0.0
DR26,86.5,-115.0,0.0
DR27,87.5,-115.0,0.0
DR28,88.5,-115.0,0.0
DR29,89.5,-115.0,0.0
DA30,-89.5,-113.0,0.0
DA31,-88.5,-113.0,0.0
DA32,-87.5,-113.0,0.0
DA33,-86.5,-113.0,0.0
DA34,-85.5,-113.0,0.0
DA35,-84.5,-113.0,0.0
DA36,-83.5,-113.0,0.0
DA37,-82.5,-113.0,0.0
DA38,-81.5,-113.0,0.0
DA39,-80.5,-113.0,0.0
DB30,-79.5,-113.0,0.0
DB31,-78.5,-113.0,0.0
DB32,-77.5,-113.0,0.0
DB33,-76.5,-113.0,0.0
DB34,-75.5,-113.0,0.0
DB35,-74.5,-113.0,0.0
DB36,-73.5,-113.0,0.0
DB37,-72.5,-113.0,0.0
DB38,-71.5,-113.0,0.0
DB39,-70.5,-113.0,0.0
DC30,-69.5,-113.0,0.0
DC31,-68.5,-113.0,0.0
DC32,-67.5,-113.0,0.0
DC33,-66.5,-113.0,0.0
DC34,-65.5,-113.0,0.0
DC35,-64.5,-113.0,0.0
DC36,-63.5,-113.0,0.0
DC37,-62.5,-113.0,0.0
DC38,-61.5,-113.0,0.0
DC39,-60.5,-113.0,0.0
DD30,-59.5,-113.0,0.0
